2024-06-16 19:55:24 0 [Note] Starting MariaDB 10.4.32-MariaDB source revision c4143f909528e3fab0677a28631d10389354c491 as process 14440
2024-06-16 19:55:24 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2024-06-16 19:55:24 0 [Note] InnoDB: Uses event mutexes
2024-06-16 19:55:24 0 [Note] InnoDB: Compressed tables use zlib 1.3
2024-06-16 19:55:24 0 [Note] InnoDB: Number of pools: 1
2024-06-16 19:55:24 0 [Note] InnoDB: Using SSE2 crc32 instructions
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=341] with future log sequence number 302858
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=203] with future log sequence number 302814
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=340] with future log sequence number 302814
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=202] with future log sequence number 302770
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=339] with future log sequence number 302770
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=201] with future log sequence number 302726
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=338] with future log sequence number 302726
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=200] with future log sequence number 302682
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=337] with future log sequence number 302682
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=199] with future log sequence number 302638
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=336] with future log sequence number 302638
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=198] with future log sequence number 302578
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=335] with future log sequence number 302578
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=197] with future log sequence number 302534
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=334] with future log sequence number 302534
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=196] with future log sequence number 302490
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=333] with future log sequence number 302490
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=195] with future log sequence number 302446
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=332] with future log sequence number 302446
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=194] with future log sequence number 302402
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=331] with future log sequence number 302402
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=193] with future log sequence number 302316
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=330] with future log sequence number 302316
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=192] with future log sequence number 302230
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=329] with future log sequence number 302230
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=63] with future log sequence number 302186
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=328] with future log sequence number 302186
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=62] with future log sequence number 302147
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=327] with future log sequence number 302147
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=61] with future log sequence number 302108
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=326] with future log sequence number 302108
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=60] with future log sequence number 302053
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=325] with future log sequence number 302053
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=59] with future log sequence number 302014
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=324] with future log sequence number 302014
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=58] with future log sequence number 301975
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=323] with future log sequence number 301975
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=57] with future log sequence number 301936
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=201] with future log sequence number 332743
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=338] with future log sequence number 332743
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=214] with future log sequence number 328686
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=11, page number=3] with future log sequence number 328722
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=351] with future log sequence number 328686
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=267] with future log sequence number 351507
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=404] with future log sequence number 351507
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=266] with future log sequence number 351463
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=402] with future log sequence number 351463
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=265] with future log sequence number 351419
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=401] with future log sequence number 351419
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=264] with future log sequence number 351375
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=400] with future log sequence number 351375
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=272] with future log sequence number 355782
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=409] with future log sequence number 355782
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=271] with future log sequence number 355738
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=407] with future log sequence number 355738
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=270] with future log sequence number 355694
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=406] with future log sequence number 355694
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=202] with future log sequence number 358354
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=339] with future log sequence number 358354
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=201] with future log sequence number 358310
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=338] with future log sequence number 358310
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=199] with future log sequence number 358266
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=336] with future log sequence number 358266
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=331] with future log sequence number 358631
2024-06-16 19:55:24 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=16, page number=3] with future log sequence number 358651
2024-06-16 19:55:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=7] log sequence number 351525 is in the future! Current system log sequence number 300306.
2024-06-16 19:55:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-16 19:55:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=11] log sequence number 354052 is in the future! Current system log sequence number 300306.
2024-06-16 19:55:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-16 19:55:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=6] log sequence number 301140 is in the future! Current system log sequence number 300306.
2024-06-16 19:55:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-16 19:55:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=301] log sequence number 301140 is in the future! Current system log sequence number 300306.
2024-06-16 19:55:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-16 19:55:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=45] log sequence number 301179 is in the future! Current system log sequence number 300306.
2024-06-16 19:55:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-16 19:55:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=306] log sequence number 301179 is in the future! Current system log sequence number 300306.
2024-06-16 19:55:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-16 19:55:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=46] log sequence number 301218 is in the future! Current system log sequence number 300306.
2024-06-16 19:55:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-16 19:55:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=309] log sequence number 301218 is in the future! Current system log sequence number 300306.
2024-06-16 19:55:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-16 19:55:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=47] log sequence number 301368 is in the future! Current system log sequence number 300306.
2024-06-16 19:55:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-16 19:55:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=311] log sequence number 301368 is in the future! Current system log sequence number 300306.
2024-06-16 19:55:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-16 19:55:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=48] log sequence number 301407 is in the future! Current system log sequence number 300306.
2024-06-16 19:55:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-16 19:55:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=312] log sequence number 301407 is in the future! Current system log sequence number 300306.
2024-06-16 19:55:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-16 19:55:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=49] log sequence number 302070 is in the future! Current system log sequence number 300306.
2024-06-16 19:55:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-16 19:55:24 0 [ERROR] InnoDB: Page [page id: space=0, page number=313] log sequence number 302070 is in the future! Current system log sequence number 300306.
2024-06-16 19:55:24 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-16 19:55:25 0 [ERROR] InnoDB: Page [page id: space=0, page number=50] log sequence number 301585 is in the future! Current system log sequence number 300306.
2024-06-16 19:55:25 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-16 19:55:25 0 [ERROR] InnoDB: Page [page id: space=0, page number=314] log sequence number 301585 is in the future! Current system log sequence number 300306.
2024-06-16 19:55:25 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-16 19:55:25 0 [ERROR] InnoDB: Page [page id: space=0, page number=51] log sequence number 303264 is in the future! Current system log sequence number 300306.
2024-06-16 19:55:25 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-16 19:55:25 0 [ERROR] InnoDB: Page [page id: space=0, page number=315] log sequence number 303264 is in the future! Current system log sequence number 300306.
2024-06-16 19:55:25 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-16 19:55:25 0 [ERROR] InnoDB: Page [page id: space=0, page number=52] log sequence number 303303 is in the future! Current system log sequence number 300306.
2024-06-16 19:55:25 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-16 19:55:25 0 [ERROR] InnoDB: Page [page id: space=0, page number=316] log sequence number 303303 is in the future! Current system log sequence number 300306.
2024-06-16 19:55:25 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-16 19:55:25 0 [ERROR] InnoDB: Page [page id: space=0, page number=53] log sequence number 301780 is in the future! Current system log sequence number 300306.
2024-06-16 19:55:25 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-16 19:55:25 0 [ERROR] InnoDB: Page [page id: space=0, page number=317] log sequence number 301780 is in the future! Current system log sequence number 300306.
2024-06-16 19:55:25 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-16 19:55:25 0 [ERROR] InnoDB: Page [page id: space=0, page number=54] log sequence number 303743 is in the future! Current system log sequence number 300306.
2024-06-16 19:55:25 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-16 19:55:25 0 [ERROR] InnoDB: Page [page id: space=0, page number=318] log sequence number 303743 is in the future! Current system log sequence number 300306.
2024-06-16 19:55:25 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-16 19:55:25 0 [ERROR] InnoDB: Page [page id: space=0, page number=55] log sequence number 306970 is in the future! Current system log sequence number 300306.
2024-06-16 19:55:25 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-16 19:55:25 0 [ERROR] InnoDB: Page [page id: space=0, page number=319] log sequence number 306970 is in the future! Current system log sequence number 300306.
2024-06-16 19:55:25 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-16 19:55:25 0 [ERROR] InnoDB: Page [page id: space=0, page number=56] log sequence number 301897 is in the future! Current system log sequence number 300306.
2024-06-16 19:55:25 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-16 19:55:25 0 [ERROR] InnoDB: Page [page id: space=0, page number=320] log sequence number 301897 is in the future! Current system log sequence number 300306.
2024-06-16 19:55:25 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-16 19:55:25 0 [ERROR] InnoDB: Page [page id: space=0, page number=57] log sequence number 301936 is in the future! Current system log sequence number 300306.
2024-06-16 19:55:25 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-16 19:55:25 0 [ERROR] InnoDB: Page [page id: space=0, page number=321] log sequence number 301936 is in the future! Current system log sequence number 300306.
2024-06-16 19:55:25 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-16 19:55:25 0 [ERROR] InnoDB: Page [page id: space=0, page number=58] log sequence number 301975 is in the future! Current system log sequence number 300306.
